  1602
    id          xc          yc          zc         gxc         gyc         gzc         vol                 R  mean_overdensity       ellipticity      inv_porosity
   970     68.5967    575.3945    130.1964     68.6717    566.3593    122.8640   113139.12           30.0037            0.2388          0.419719          0.462824
   971   -634.2003   -301.0017    -54.6028   -627.8696   -298.9466    -54.2140    27000.61           18.6107            0.1504          0.215889          0.630987
   972      6.9969   -516.6008   -186.2022      8.3127   -508.5660   -189.1674    45813.22           22.1973            0.2981          0.543510          0.307225
   973     90.9966   -273.0018    -35.0029     88.3304   -277.8735    -21.1084    75711.45           26.2437            0.3126          0.463806          0.426540
   974    230.9960    110.5965   -177.8022    235.1273    109.0122   -185.1706    28142.09           18.8693            0.2269          0.512119          0.485455
   975   -222.6021   -354.2015    -40.6028   -222.6967   -348.2761    -28.5726    41049.70           21.3997            0.2926          0.246406          0.478247
   976    449.3950   -438.2011    -79.8027    471.2649   -437.8399    -89.1762    88860.53           27.6826            0.2370          0.544538          0.479166
   977   -208.6021   -656.6002    144.1964   -210.1752   -661.0406    133.4182   117463.61           30.3812            0.2300          0.270234          0.471803
   978    -65.8027     -7.0030    -18.2029    -91.7303     -8.8177    -30.6219    44891.25           22.0474            0.2918          0.579895          0.561575
   979   -606.2004    320.5956     20.9969   -614.0427    305.7566     10.3051    74262.64           26.0752            0.2700          0.341784          0.575647
   980    141.3964   -606.2004     -4.2030    135.0148   -603.2460    -12.5512    43991.23           21.8991            0.1738          0.211337          0.625113
   981   -662.2001    146.9963    208.5961   -658.8398    139.5665    193.7033   109846.37           29.7098            0.1983          0.477065          0.602390
   982    306.5956     48.9968    -26.6029    306.8232     66.0987    -10.2729    44979.06           22.0618            0.2678          0.665920          0.590494
   983    326.1956    645.3942    -60.2028    331.0192    639.6635    -60.8714    22302.94           17.4619            0.2808          0.496551          0.474284
   984   -130.2025   -203.0021    146.9963   -142.2584   -201.4091    153.9976    47042.52           22.3941            0.1656          0.389282          0.633706
   985   -295.4017   -516.6008    219.7960   -294.2062   -510.9136    212.0704    54813.43           23.5649            0.2538          0.343191          0.625527
   986    -85.4026   -155.4023   -163.8023    -80.9395   -150.1975   -163.8951    53496.32           23.3747            0.2148          0.600442          0.560577
   987   -214.2021   -351.4015   -169.4023   -207.7195   -346.9109   -165.4943    38942.34           21.0270            0.3074          0.353053          0.657061
   988   -513.8008   -659.4001   -110.6025   -508.6024   -652.5463   -123.4376    33805.64           20.0586            0.2722          0.618675          0.557058
   989   -208.6021   -457.8010    -79.8027   -198.6952   -459.0488   -101.5676    46449.82           22.2997            0.3044          0.502357          0.637588
   990    384.9953    144.1964     62.9967    417.2714    166.1411     88.2113   138910.44           32.1279            0.2575          0.588904          0.255133
   991    474.5949   -107.8026     23.7969    447.5717    -97.1947     21.3678    81374.99           26.8824            0.2569          0.528851          0.361643
   992     62.9967   -273.0018    104.9965     61.4663   -276.7542    110.4642    20810.22           17.0633            0.3055          0.453148          0.586557
   993   -214.2021    239.3959    152.5963   -215.2711    242.0197    154.7343    20327.29           16.9303            0.1904          0.206409          0.780783
   994   -245.0020    155.3963   -110.6025   -245.4955    152.3574    -98.3241    62518.48           24.6211            0.2325          0.380918          0.590793
   995    -99.4026    348.5955    -51.8028    -99.6578    353.1119    -66.6360    43508.29           21.8186            0.2941          0.365073          0.502215
   996    -18.2029    104.9965    130.1964    -19.3419    105.3812    129.0426    17429.66           16.0842            0.2329          0.602407          0.674703
   997   -133.0024   -135.8024   -189.0022   -121.9371   -133.3223   -187.8912    21315.11           17.2002            0.3491          0.371625          0.620304
   998     20.9969   -169.4023   -259.0019     19.0833   -169.2981   -266.8629    46603.48           22.3242            0.3196          0.553702          0.514142
   999     40.5968   -463.4010    107.7965     22.2616   -463.4602    119.2984   120273.43           30.6215            0.2844          0.548110          0.417671
  1000   -119.0025     99.3965   -113.4025   -114.9241    101.6358   -112.6357    38174.03           20.8878            0.2943          0.417073          0.371614
  1001    267.3958    611.7943     96.5966    268.8297    615.5037     94.3426    35934.95           20.4712            0.2957          0.445914          0.403603
  1002   -530.6007     60.1967    284.1957   -525.5298     62.7375    281.4512    46910.81           22.3732            0.2243          0.508179          0.568235
  1003   -147.0024    138.5964    -77.0027   -145.2254    138.0464    -78.0471    20656.56           17.0212            0.3662          0.449617          0.396941
  1004   -267.4019     74.1967     -9.8030   -263.2172     64.7827    -22.3911    42388.75           21.6299            0.2233          0.515619          0.498484
  1005    250.5959   -152.6024   -147.0024    254.4711   -142.8811   -123.5539   113380.59           30.0250            0.2705          0.610356          0.424408
  1006   -401.8013    127.3964    166.5963   -398.0879    125.0259    162.9689    19471.17           16.6892            0.2817          0.488053          0.696880
  1007   -606.2004   -222.6021     60.1967   -602.2902   -230.7376     65.1645    34881.27           20.2691            0.2234          0.265036          0.488986
  1008   -191.8022   -267.4019    146.9963   -195.3379   -262.7527    147.1516    90814.23           27.8840            0.2563          0.440353          0.398700
  1009     15.3969    466.1949    -96.6026     13.5978    444.9626    -90.7212    32071.45           19.7095            0.2685          0.617588          0.329918
  1010   -679.0001    295.3957     29.3969   -678.8977    294.3778     10.5358    81506.70           26.8969            0.2173          0.455757          0.409002
  1011   -620.2003   -292.6017   -124.6025   -616.1735   -296.9757   -127.1372    65262.44           24.9761            0.2077          0.574080          0.437878
  1012     54.5967   -617.4003    102.1965     44.3175   -628.0812     95.5560    91933.77           27.9981            0.2850          0.509344          0.432815
  1013   -382.2014   -208.6021    202.9961   -387.8979   -214.5750    198.9590    21183.40           17.1647            0.3178          0.554322          0.428783
  1014    169.3962   -623.0003     15.3969    180.5807   -617.7495     12.6355    84667.75           27.2402            0.3076          0.538767          0.354667
  1015   -449.4011   -208.6021     26.5969   -432.4106   -210.1398     34.8023    39491.13           21.1253            0.2879          0.477281          0.405627
  1016   -687.4000   -245.0020   -222.6021   -677.8945   -220.0530   -215.6393    79443.24           26.6679            0.2601          0.590557          0.561489
  1017    -23.8029   -547.4006     -4.2030    -29.9298   -551.4618      3.6174    39293.56           21.0901            0.2402          0.440779          0.610999
  1018    144.1964    429.7951    -29.4029    145.9949    429.4765    -26.9446    43969.28           21.8954            0.2354          0.435912          0.627060
  1019    466.1949   -217.0021    135.7964    468.7049   -221.6800    139.0865    20459.00           16.9667            0.2534          0.387528          0.616519
